GITM2 log file
## Inputs from UAM.in
# Resart= F
# Eddy coef:   300.000 Eddy P0:     0.005 Eddy P1:     0.001 Eddy Scaling:     1.000
# Statistical Models Only:  F Apex:  T
# EUV Data:  F
# AMIE: none           
none                                                                                                
# Solar Heating:  T Joule Heating:  T Auroral Heating:  T
# NO Cooling:  T O Cooling:  T
# Conduction:  T Turbulent Conduction:  T Updated Turbulent Conduction:  F
# Pressure Grad:  T Ion Drag:  T Neutral Drag:  T
# Viscosity:  T Coriolis:  T Gravity:  T
# Ion Chemistry:  T Ion Advection:  T Neutral Chemistry:  T
 
#START
   iStep yyyy mm dd hh mm ss  ms      dt min(T) max(T) mean(T) min(VV) max(VV) mean(VV) F107 F107A By Bz Vx HP HPn HPs SubsolarLon SubsolarLat SubsolarVTEC
     113 2017  8 21  0  8 36 833  4.6464    177.27047    910.64696    808.53557    -67.41189    115.36213      8.65338     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.10401   0.20270  -1.00000
     114 2017  8 21  0  8 41 479  4.6458    177.26756    908.45296    808.12892    -69.44909    122.49149      8.27219     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.10367   0.20270  -1.00000
     115 2017  8 21  0  8 46 124  4.6453    177.26731    905.75754    807.63465    -68.64627    127.25702      7.78401     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.10333   0.20270  -1.00000
     116 2017  8 21  0  8 50 769  4.6452    177.26920    903.60569    807.07023    -65.20122    129.16444      7.18973     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.10299   0.20270  -1.00000
     117 2017  8 21  0  8 55 415  4.6457    177.26819    900.88652    806.45309    -68.83736    128.32902      6.49818     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.10266   0.20270  -1.00000
     118 2017  8 21  0  9  0  62  4.6465    177.26499    898.22681    805.79460    -70.40635    124.77558      5.72437     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.10232   0.20270  -1.00000
     119 2017  8 21  0  9  4 709  4.6474    177.26112    895.53827    805.11280    -68.73455    118.48129      4.88086     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.10198   0.20270  -1.00000
     120 2017  8 21  0  9  9 357  4.6479    177.25732    892.72490    804.42910    -63.69286    109.68856      3.97685     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.10164   0.20270  -1.00000
     121 2017  8 21  0  9 14   5  4.6482    177.25329    892.58723    803.75952    -66.14439     98.75700      3.03279     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.10130   0.20270  -1.00000
     122 2017  8 21  0  9 18 654  4.6485    177.25011    893.39230    803.11477    -66.28359     85.89508      2.07261     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.10097   0.20270  -1.00000
     123 2017  8 21  0  9 23 302  4.6488    177.24885    893.95134    802.50762    -63.00495     81.39001      1.10752     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.10063   0.20270  -1.00000
     124 2017  8 21  0  9 27 951  4.6488    177.24758    895.05570    801.95309    -55.79927     81.53612      0.14189     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.10029   0.20270  -1.00000
     125 2017  8 21  0  9 32 599  4.6482    177.24625    896.06369    801.45961    -59.47687     77.90474     -0.81162     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.09995   0.20270  -1.00000
     126 2017  8 21  0  9 37 247  4.6475    177.24540    897.29459    801.03305    -61.05905     84.18928     -1.74380     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.09961   0.20270  -1.00000
     127 2017  8 21  0  9 41 894  4.6472    177.24729    898.67713    800.68025    -59.77375     87.94922     -2.64785     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.09928   0.20269  -1.00000
     128 2017  8 21  0  9 46 542  4.6473    177.24910    899.64193    800.41362    -61.45449     87.60716     -3.50461     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.09894   0.20269  -1.00000
     129 2017  8 21  0  9 51 189  4.6478    177.24789    900.28197    800.24258    -76.90948     83.54053     -4.29012     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.09860   0.20269  -1.00000
     130 2017  8 21  0  9 55 838  4.6484    177.24459    900.59539    800.17129    -91.89587     89.59967     -5.01506     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.09826   0.20269  -1.00000
     131 2017  8 21  0 10  0 487  4.6489    177.24338    900.97469    800.20970   -105.44319     93.17029     -5.67210     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.09792   0.20269  -1.00000
     132 2017  8 21  0 10  5 136  4.6493    177.24353    901.68821    800.36803   -116.85871     92.23173     -6.24550     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.09759   0.20269  -1.00000
     133 2017  8 21  0 10  9 785  4.6490    177.24321    902.11631    800.65154   -125.43981     96.64451     -6.73355     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.09725   0.20269  -1.00000
     134 2017  8 21  0 10 14 433  4.6484    177.24243    902.82477    801.06137   -130.49542    102.57716     -7.14239     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.09691   0.20269  -1.00000
     135 2017  8 21  0 10 19  81  4.6479    177.24400    903.48470    801.59983   -133.90937    103.26992     -7.47842     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.09657   0.20269  -1.00000
     136 2017  8 21  0 10 23 729  4.6479    177.24892    903.72777    802.25305   -145.58459     99.00152     -7.74081     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.09623   0.20269  -1.00000
     137 2017  8 21  0 10 28 378  4.6484    177.25211    903.56694    802.99631   -154.82276     90.60890     -7.91200     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.09590   0.20269  -1.00000
     138 2017  8 21  0 10 33  26  4.6490    177.25133    903.53063    803.81154   -160.15735     78.45586     -7.97821     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.09556   0.20269  -1.00000
     139 2017  8 21  0 10 37 676  4.6496    177.24942    903.78323    804.68435   -160.28442     63.72253     -7.92214     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.09522   0.20269  -1.00000
     140 2017  8 21  0 10 42 326  4.6500    177.24920    903.72748    805.58110   -154.58782     57.25517     -7.74100     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.09488   0.20269  -1.00000
     141 2017  8 21  0 10 46 976  4.6504    177.25207    904.28238    806.46222   -142.53037     49.23744     -7.44157     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.09454   0.20269  -1.00000
     142 2017  8 21  0 10 51 627  4.6507    177.25434    904.64986    807.28909   -123.95513     43.61950     -7.05073     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.09420   0.20269  -1.00000
     143 2017  8 21  0 10 56 278  4.6511    177.25332    904.57511    808.02136    -99.46273     42.65101     -6.59351     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.09387   0.20269  -1.00000
     144 2017  8 21  0 11  0 930  4.6513    177.25100    905.10118    808.63345    -70.04358     37.95322     -6.10277     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.09353   0.20269  -1.00000
     145 2017  8 21  0 11  5 581  4.6515    177.24964    905.42667    809.11235    -68.71966     41.60057     -5.59825     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.09319   0.20269  -1.00000
     146 2017  8 21  0 11 10 233  4.6517    177.25151    906.03065    809.42491    -77.84056     58.52319     -5.14471     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.09285   0.20269  -1.00000
     147 2017  8 21  0 11 14 885  4.6522    177.25495    906.73015    809.57479    -87.35195     70.92611     -4.78673     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.09251   0.20269  -1.00000
     148 2017  8 21  0 11 19 538  4.6529    177.25521    906.95108    809.57946    -95.48684     78.53823     -4.55221     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.09218   0.20269  -1.00000
     149 2017  8 21  0 11 24 192  4.6536    177.25265    907.48178    809.46238   -102.38672     88.25544     -4.46079     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.09184   0.20269  -1.00000
     150 2017  8 21  0 11 28 846  4.6543    177.25036    907.51959    809.25843   -107.91005    111.47791     -4.50183     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.09150   0.20269  -1.00000
     151 2017  8 21  0 11 33 500  4.6546    177.25051    907.10175    808.99063   -111.80637    128.39880     -4.70273     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.09116   0.20269  -1.00000
     152 2017  8 21  0 11 38 155  4.6548    177.25278    906.27506    808.69115   -115.77407    137.28161     -5.06010     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.09082   0.20269  -1.00000
     153 2017  8 21  0 11 42 810  4.6550    177.25276    905.53856    808.38987   -121.88297    138.40843     -5.54116     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.09048   0.20269  -1.00000
     154 2017  8 21  0 11 47 466  4.6555    177.25135    904.67738    808.11589   -125.86342    132.93753     -6.09901     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.09014   0.20269  -1.00000
     155 2017  8 21  0 11 52 122  4.6564    177.24859    903.60859    807.88163   -127.24914    122.03045     -6.69917     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.08981   0.20269  -1.00000
     156 2017  8 21  0 11 56 779  4.6571    177.24628    902.36986    807.69217   -125.69383    106.66388     -7.31284     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.08947   0.20268  -1.00000
     157 2017  8 21  0 12  1 436  4.6573    177.24435    900.98920    807.54582   -120.97120     88.13810     -7.91249     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.08913   0.20268  -1.00000
     158 2017  8 21  0 12  6  94  4.6571    177.24337    899.89973    807.43655   -112.95124     67.19643     -8.48595     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.08879   0.20268  -1.00000
     159 2017  8 21  0 12 10 751  4.6570    177.24387    898.81712    807.35776   -101.70430     44.31332     -9.03388     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.08845   0.20268  -1.00000
     160 2017  8 21  0 12 15 408  4.6572    177.24513    897.65789    807.29872    -87.11776     28.44970     -9.55661     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.08811   0.20268  -1.00000
     161 2017  8 21  0 12 20  66  4.6578    177.24449    896.60698    807.24283    -81.90690     23.28538    -10.03853     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.08777   0.20268  -1.00000
     162 2017  8 21  0 12 24 724  4.6587    177.24086    896.13837    807.18353    -77.90273     21.09852    -10.45573     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.08743   0.20268  -1.00000
     163 2017  8 21  0 12 29 384  4.6594    177.23707    896.05119    807.11509    -86.53535     26.71340    -10.80658     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.08710   0.20268  -1.00000
     164 2017  8 21  0 12 34  43  4.6597    177.23580    896.47566    807.03956    -99.57231     31.17228    -11.07823     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.08676   0.20268  -1.00000
     165 2017  8 21  0 12 38 703  4.6595    177.23592    896.77693    806.96165   -111.80507     34.36285    -11.28452     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.08642   0.20268  -1.00000
     166 2017  8 21  0 12 43 362  4.6592    177.23651    896.89901    806.88699   -123.27479     36.44521    -11.44244     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.08608   0.20268  -1.00000
     167 2017  8 21  0 12 48  21  4.6590    177.23715    896.89274    806.82994   -133.18182     48.94092    -11.53334     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.08574   0.20268  -1.00000
     168 2017  8 21  0 12 52 680  4.6592    177.23802    896.84685    806.80706   -140.99604     63.08291    -11.56196     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.08540   0.20268  -1.00000
     169 2017  8 21  0 12 57 340  4.6597    177.23777    896.81469    806.83447   -146.27938     73.39289    -11.53061     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.08506   0.20268  -1.00000
     170 2017  8 21  0 13  2   0  4.6601    177.23622    896.85201    806.92288   -155.40155     79.75971    -11.43164     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.08472   0.20268  -1.00000
     171 2017  8 21  0 13  6 661  4.6605    177.23421    896.94874    807.07010   -164.39835     82.20585    -11.26280     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.08439   0.20268  -1.00000
     172 2017  8 21  0 13 11 322  4.6608    177.23242    897.09716    807.27490   -171.05945     81.23059    -11.01129     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.08405   0.20268  -1.00000
     173 2017  8 21  0 13 15 983  4.6612    177.23048    897.29522    807.53276   -174.51976     77.32544    -10.66197     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.08371   0.20268  -1.00000
     174 2017  8 21  0 13 20 644  4.6614    177.22896    897.52450    807.83925   -173.90749     71.14360    -10.19820     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.08337   0.20268  -1.00000
     175 2017  8 21  0 13 25 306  4.6615    177.22828    897.74319    808.18154   -168.72443     63.24981     -9.61377     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.08303   0.20268  -1.00000
     176 2017  8 21  0 13 29 967  4.6614    177.22860    897.86418    808.53916   -158.70824     53.94476     -8.89693     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.08269   0.20268  -1.00000
     177 2017  8 21  0 13 34 628  4.6613    177.22993    897.80792    808.88881   -143.56544     43.43696     -8.05372     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.08235   0.20268  -1.00000
     178 2017  8 21  0 13 39 290  4.6612    177.23113    897.52354    809.21043   -123.10291     32.43290     -7.09226     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.08201   0.20268  -1.00000
     179 2017  8 21  0 13 43 951  4.6614    177.23120    898.04517    809.48033    -97.62766     21.52439     -6.03221     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.08167   0.20268  -1.00000
     180 2017  8 21  0 13 48 613  4.6618    177.23084    898.69740    809.67758    -68.06379     22.91946     -4.91138     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.08133   0.20268  -1.00000
     181 2017  8 21  0 13 53 275  4.6622    177.23041    899.16653    809.78410    -35.62703     22.62559     -3.75570     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.08100   0.20268  -1.00000
     182 2017  8 21  0 13 57 938  4.6626    177.23014    899.41946    809.79617    -28.90946     31.56952     -2.59145     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.08066   0.20268  -1.00000
     183 2017  8 21  0 14  2 601  4.6630    177.22987    899.45966    809.71326    -28.42669     49.42091     -1.47064     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.08032   0.20268  -1.00000
     184 2017  8 21  0 14  7 264  4.6634    177.22960    899.27994    809.55011    -37.06819     64.33832     -0.43312     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.07998   0.20268  -1.00000
     185 2017  8 21  0 14 11 928  4.6637    177.22902    899.13088    809.32637    -44.67179     91.76282      0.49249     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.07964   0.20268  -1.00000
     186 2017  8 21  0 14 16 592  4.6640    177.22766    898.89249    809.05847    -50.95224    116.53343      1.27631     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.07930   0.20267  -1.00000
     187 2017  8 21  0 14 21 256  4.6640    177.22683    898.73485    808.76116    -56.04021    135.50776      1.89552     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.07896   0.20267  -1.00000
     188 2017  8 21  0 14 25 920  4.6641    177.22750    898.63540    808.45650    -59.87679    148.38662      2.35161     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.07862   0.20267  -1.00000
     189 2017  8 21  0 14 30 584  4.6642    177.22873    898.76483    808.16537    -62.56258    155.53771      2.66923     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.07828   0.20267  -1.00000
     190 2017  8 21  0 14 35 248  4.6644    177.22880    898.74707    807.90174    -64.20944    157.56081      2.87661     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.07794   0.20267  -1.00000
     191 2017  8 21  0 14 39 913  4.6647    177.22774    898.57015    807.67416    -64.89306    155.21000      3.00145     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.07760   0.20267  -1.00000
     192 2017  8 21  0 14 44 578  4.6651    177.22674    898.27003    807.48695    -64.64062    149.20633      3.06407     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.07726   0.20267  -1.00000
     193 2017  8 21  0 14 49 244  4.6654    177.22654    897.85892    807.33976    -63.42524    140.45111      3.09147     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.07692   0.20267  -1.00000
     194 2017  8 21  0 14 53 909  4.6657    177.22690    897.36836    807.23020    -61.17262    129.77133      3.09790     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.07659   0.20267  -1.00000
     195 2017  8 21  0 14 58 575  4.6661    177.22665    896.94097    807.15194    -57.78654    117.64089      3.09715     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.07625   0.20267  -1.00000
     196 2017  8 21  0 15  3 242  4.6665    177.22611    896.42293    807.09741    -53.17767    104.64865      3.10194     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.07591   0.20267  -1.00000
     197 2017  8 21  0 15  7 909  4.6670    177.22518    895.79887    807.05776    -47.25146     91.18211      3.11340     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.07557   0.20267  -1.00000
     198 2017  8 21  0 15 12 576  4.6672    177.22415    895.06784    807.02382    -40.02638     77.24520      3.12456     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.07523   0.20267  -1.00000
     199 2017  8 21  0 15 17 243  4.6672    177.22369    894.23365    806.98748    -31.67165     63.32405      3.14379     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.07489   0.20267  -1.00000
     200 2017  8 21  0 15 21 911  4.6672    177.22412    893.30576    806.94312    -22.40238     49.86398      3.17546     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.07455   0.20267  -1.00000
     201 2017  8 21  0 15 26 578  4.6673    177.22461    892.28357    806.88690    -12.34820     36.99598      3.21409     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.07421   0.20267  -1.00000
     202 2017  8 21  0 15 31 245  4.6676    177.22440    891.16944    806.81208     -5.42514     24.79132      3.27145     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.07387   0.20267  -1.00000
     203 2017  8 21  0 15 35 914  4.6681    177.22349    890.15808    806.71695     -4.59179     17.47670      3.34354     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.07353   0.20267  -1.00000
     204 2017  8 21  0 15 40 582  4.6687    177.22199    889.32935    806.60388     -8.69421     25.70779      3.42566     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.07319   0.20267  -1.00000
