GITM2 log file
## Inputs from UAM.in
# Resart= F
# Eddy coef:   300.000 Eddy P0:     0.005 Eddy P1:     0.001 Eddy Scaling:     1.000
# Statistical Models Only:  F Apex:  F
# EUV Data:  F
# AMIE: none           
none                                                                                                
# Solar Heating:  T Joule Heating:  T Auroral Heating:  T
# NO Cooling:  T O Cooling:  T
# Conduction:  T Turbulent Conduction:  T Updated Turbulent Conduction:  F
# Pressure Grad:  T Ion Drag:  T Neutral Drag:  T
# Viscosity:  T Coriolis:  T Gravity:  T
# Ion Chemistry:  T Ion Advection:  T Neutral Chemistry:  T
 
#START
   iStep yyyy mm dd hh mm ss  ms      dt min(T) max(T) mean(T) min(VV) max(VV) mean(VV) F107 F107A By Bz Vx HP HPn HPs SubsolarLon SubsolarLat SubsolarVTEC
    5799 2002  3 18  7 36 22 943  4.7218    172.83383    784.11363    740.30858     -0.03625      4.51189      2.45701    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   1.15025  -0.01446  -1.00000
    5801 2002  3 18  7 36 32 387  4.7218    172.82913    784.18000    740.36951     -0.03609      4.53738      2.46419    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   1.14956  -0.01445  -1.00000
    5803 2002  3 18  7 36 41 831  4.7219    172.82445    784.24652    740.43061     -0.03580      4.54051      2.46877    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   1.14888  -0.01445  -1.00000
    5805 2002  3 18  7 36 51 274  4.7220    172.81981    784.31282    740.49196     -0.03551      4.58567      2.47341    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   1.14819  -0.01445  -1.00000
    5807 2002  3 18  7 37  0 718  4.7220    172.81514    784.38008    740.55359     -0.03518      4.61177      2.47527    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   1.14750  -0.01445  -1.00000
    5809 2002  3 18  7 37 10 163  4.7221    172.81044    784.44718    740.61531     -0.03473      4.65866      2.47553    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   1.14681  -0.01445  -1.00000
    5812 2002  3 18  7 37 24 329  4.7222    172.80350    784.54735    740.70817     -0.03386      4.70811      2.47918    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   1.14578  -0.01445  -1.00000
    5814 2002  3 18  7 37 33 774  4.7223    172.79884    784.61446    740.77027     -0.03319      4.75910      2.47951    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   1.14510  -0.01445  -1.00000
    5816 2002  3 18  7 37 43 218  4.7223    172.79415    784.68150    740.83252     -0.03245      4.79025      2.48111    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   1.14441  -0.01445  -1.00000
    5818 2002  3 18  7 37 52 663  4.7224    172.78953    784.74861    740.89499     -0.03177      4.84281      2.48305    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   1.14372  -0.01445  -1.00000
    5820 2002  3 18  7 38  2 108  4.7225    172.78490    784.81629    740.95762     -0.03125      4.90559      2.48314    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   1.14304  -0.01445  -1.00000
    5822 2002  3 18  7 38 11 553  4.7225    172.78021    784.88344    741.02031     -0.03074      4.95964      2.48690    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   1.14235  -0.01445  -1.00000
    5824 2002  3 18  7 38 20 998  4.7226    172.77555    784.95168    741.08321     -0.03012      4.99836      2.49008    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   1.14166  -0.01445  -1.00000
    5826 2002  3 18  7 38 30 443  4.7226    172.77095    785.01978    741.14616     -0.02955      5.01956      2.49037    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   1.14098  -0.01444  -1.00000
    5829 2002  3 18  7 38 44 611  4.7227    172.76397    785.12360    741.24170     -0.02904      5.02289      2.48903    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   1.13995  -0.01444  -1.00000
    5831 2002  3 18  7 38 54  56  4.7227    172.75933    785.19329    741.30552     -0.02883      5.01026      2.48795    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   1.13926  -0.01444  -1.00000
    5833 2002  3 18  7 39  3 502  4.7227    172.75473    785.26342    741.36970     -0.02871      4.98827      2.48674    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   1.13857  -0.01444  -1.00000
    5835 2002  3 18  7 39 12 947  4.7228    172.75007    785.33404    741.43401     -0.02866      4.95587      2.48354    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   1.13789  -0.01444  -1.00000
    5837 2002  3 18  7 39 22 393  4.7228    172.74541    785.40636    741.49895     -0.02863      4.88505      2.47950    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   1.13720  -0.01444  -1.00000
    5839 2002  3 18  7 39 31 839  4.7229    172.74080    785.47845    741.56392     -0.02853      4.83267      2.47258    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   1.13651  -0.01444  -1.00000
    5841 2002  3 18  7 39 41 284  4.7229    172.73618    785.55133    741.62935     -0.02823      4.77659      2.46239    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   1.13583  -0.01444  -1.00000
    5843 2002  3 18  7 39 50 730  4.7229    172.73154    785.62461    741.69522     -0.02777      4.71449      2.45294    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   1.13514  -0.01444  -1.00000
    5845 2002  3 18  7 40  0 176  4.7230    172.72694    785.69885    741.76137     -0.02757      4.65030      2.44529    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   1.13445  -0.01444  -1.00000
    5848 2002  3 18  7 40 14 345  4.7230    172.71998    785.81073    741.86111     -0.02806      4.56519      2.43382    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   1.13342  -0.01444  -1.00000
    5850 2002  3 18  7 40 23 791  4.7231    172.71534    785.88637    741.92805     -0.02825      4.52210      2.42646    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   1.13273  -0.01443  -1.00000
    5852 2002  3 18  7 40 33 238  4.7231    172.71076    785.96165    741.99489     -0.02790      4.48028      2.42171    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   1.13205  -0.01443  -1.00000
    5854 2002  3 18  7 40 42 684  4.7232    172.70614    786.03688    742.06187     -0.02729      4.44211      2.41979    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   1.13136  -0.01443  -1.00000
    5856 2002  3 18  7 40 52 131  4.7232    172.70152    786.11241    742.12887     -0.02691      4.40747      2.41858    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   1.13067  -0.01443  -1.00000
    5858 2002  3 18  7 41  1 577  4.7233    172.69694    786.18807    742.19599     -0.02700      4.37625      2.41877    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   1.12999  -0.01443  -1.00000
    5860 2002  3 18  7 41 11  24  4.7233    172.69236    786.26390    742.26329     -0.02742      4.34913      2.42109    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   1.12930  -0.01443  -1.00000
    5862 2002  3 18  7 41 20 470  4.7234    172.68772    786.33979    742.33042     -0.02783      4.32733      2.42474    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   1.12861  -0.01443  -1.00000
    5865 2002  3 18  7 41 34 641  4.7234    172.68084    786.45343    742.43105     -0.02789      4.30797      2.42974    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   1.12758  -0.01443  -1.00000
    5867 2002  3 18  7 41 44  87  4.7235    172.67624    786.52901    742.49820     -0.02760      4.30474      2.43180    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   1.12689  -0.01443  -1.00000
    5869 2002  3 18  7 41 53 534  4.7235    172.67163    786.60494    742.56557     -0.02728      4.30872      2.43280    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   1.12621  -0.01443  -1.00000
    5871 2002  3 18  7 42  2 982  4.7236    172.66705    786.68175    742.63319     -0.02718      4.31950      2.43393    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   1.12552  -0.01443  -1.00000
    5873 2002  3 18  7 42 12 429  4.7236    172.66248    786.75841    742.70080     -0.02735      4.32794      2.43175    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   1.12483  -0.01443  -1.00000
    5875 2002  3 18  7 42 21 876  4.7236    172.65787    786.83496    742.76857     -0.02761      4.30076      2.42971    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   1.12415  -0.01442  -1.00000
    5877 2002  3 18  7 42 31 323  4.7237    172.65328    786.91139    742.83651     -0.02772      4.31156      2.43033    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   1.12346  -0.01442  -1.00000
    5879 2002  3 18  7 42 40 771  4.7237    172.64870    786.98872    742.90457     -0.02758      4.31974      2.43044    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   1.12277  -0.01442  -1.00000
    5881 2002  3 18  7 42 50 218  4.7238    172.64411    787.06594    742.97258     -0.02719      4.32833      2.43266    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   1.12209  -0.01442  -1.00000
    5884 2002  3 18  7 43  4 390  4.7239    172.63725    787.18079    743.07410     -0.02679      4.34397      2.44139    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   1.12105  -0.01442  -1.00000
    5886 2002  3 18  7 43 13 838  4.7239    172.63268    787.25726    743.14196     -0.02731      4.35950      2.44885    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   1.12037  -0.01442  -1.00000
    5888 2002  3 18  7 43 23 286  4.7240    172.62811    787.33337    743.20974     -0.02692      4.38147      2.45885    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   1.11968  -0.01442  -1.00000
    5890 2002  3 18  7 43 32 734  4.7240    172.62353    787.40927    743.27732     -0.02319      4.41030      2.47116    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   1.11899  -0.01442  -1.00000
    5892 2002  3 18  7 43 42 182  4.7240    172.61896    787.48488    743.34490     -0.01600      4.44508      2.48655    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   1.11831  -0.01442  -1.00000
    5894 2002  3 18  7 43 51 630  4.7241    172.61439    787.55995    743.41206     -0.01035      4.48388      2.50342    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   1.11762  -0.01442  -1.00000
    5896 2002  3 18  7 44  1  78  4.7241    172.60982    787.63422    743.47887     -0.00523      4.52488      2.51969    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   1.11693  -0.01442  -1.00000
    5898 2002  3 18  7 44 10 526  4.7242    172.60526    787.70780    743.54552     -0.00194      4.56714      2.53547    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   1.11625  -0.01441  -1.00000
    5901 2002  3 18  7 44 24 699  4.7243    172.59842    787.81698    743.64532     -0.00487      4.63323      2.55416    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   1.11521  -0.01441  -1.00000
    5903 2002  3 18  7 44 34 148  4.7243    172.59384    787.88981    743.71203     -0.00997      4.68130      2.56410    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   1.11453  -0.01441  -1.00000
    5905 2002  3 18  7 44 43 596  4.7244    172.58927    787.96254    743.77881     -0.01208      4.72676      2.57152    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   1.11384  -0.01441  -1.00000
    5907 2002  3 18  7 44 53  45  4.7244    172.58472    788.03433    743.84547     -0.01087      4.73616      2.57935    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   1.11315  -0.01441  -1.00000
    5909 2002  3 18  7 45  2 494  4.7245    172.58021    788.10577    743.91230     -0.00870      4.78643      2.58769    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   1.11247  -0.01441  -1.00000
    5911 2002  3 18  7 45 11 943  4.7245    172.57573    788.17768    743.97940     -0.00868      4.83385      2.59501    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   1.11178  -0.01441  -1.00000
    5913 2002  3 18  7 45 21 392  4.7246    172.57114    788.24913    744.04637     -0.01230      4.88258      2.60330    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   1.11109  -0.01441  -1.00000
    5915 2002  3 18  7 45 30 841  4.7246    172.56654    788.32004    744.11356     -0.01758      4.92692      2.61271    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   1.11040  -0.01441  -1.00000
    5917 2002  3 18  7 45 40 291  4.7246    172.56191    788.39180    744.18109     -0.02151      4.96619      2.62322    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   1.10972  -0.01441  -1.00000
    5920 2002  3 18  7 45 54 465  4.7247    172.55500    788.49922    744.28294     -0.02259      5.01455      2.63955    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   1.10869  -0.01441  -1.00000
    5922 2002  3 18  7 46  3 914  4.7247    172.55041    788.57141    744.35126     -0.02216      5.04022      2.65210    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   1.10800  -0.01441  -1.00000
    5924 2002  3 18  7 46 13 364  4.7248    172.54583    788.64426    744.42012     -0.02308      5.06203      2.66579    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   1.10731  -0.01440  -1.00000
    5926 2002  3 18  7 46 22 813  4.7249    172.54127    788.71865    744.48954     -0.02579      5.08172      2.67899    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   1.10663  -0.01440  -1.00000
    5928 2002  3 18  7 46 32 263  4.7249    172.53674    788.79479    744.55976     -0.02944      5.10116      2.68986    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   1.10594  -0.01440  -1.00000
    5930 2002  3 18  7 46 41 713  4.7250    172.53224    788.87419    744.63112     -0.03236      5.12199      2.69607    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   1.10525  -0.01440  -1.00000
    5932 2002  3 18  7 46 51 163  4.7251    172.52779    788.95577    744.70345     -0.03325      5.14326      2.70007    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   1.10456  -0.01440  -1.00000
    5934 2002  3 18  7 47  0 613  4.7251    172.52337    789.04062    744.77661     -0.03205      5.13788      2.70284    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   1.10388  -0.01440  -1.00000
    5936 2002  3 18  7 47 10  64  4.7252    172.51895    789.12785    744.85045     -0.02999      5.16145      2.70722    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   1.10319  -0.01440  -1.00000
